Uuid__c,Status_desq__c,Remarks__c
1ec12c9a-80b6-5543-b95d-823ed379db2b,Active,30-04-21 SF Blacklisted till the new PA
363d8155-1dac-5b50-820c-bd91c9f82889,Active,Inkoop = 547 PLN
e2297f85-7c7f-5da2-829e-2c62c29995b9,Active,23-08-2019 Pagina bestaat niet meer
041c12e5-7a14-518f-9aee-5a35ade0867a,Active,Kan geen vacaturepagina vinden. Ratecard is €500 voor nieuwsbrief en €500 voor banner. Vonq inkoop is €750
530b6886-9b15-5686-8b21-c1ee66938812,Active,No RC to be found
fc27f601-dd4c-5746-acec-a93c2e2ff544,Active,Bestaat niet meer
bf7b6444-2af8-543f-a141-95931685acb6,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
5ecce037-e081-5c5e-86d0-5a33cbcdb0f0,Active,This product will be activated until further notice.
8b454d51-b6e9-5be9-a504-99aa6b072c49,Active,RC: USD 285
05df28b3-237f-5e28-8f8b-3fa4dfd62eae,Active,"LP / Door Christian ingevoerd, regel 211 in antwoordenbestand. Verwarring maar volgens Christian klopt het op deze manier"
79375a2a-5596-5aab-84aa-c7e7d42cf6bf,Active,Shut down
3fbe187c-ef19-54cb-9dad-0a8be81a37ac,Active,"10-05-2021 RVR: Joren and Tycho requested a new listprice for this product, in order to be attractive for Manatal (MAPI Partner)."
275c23f8-127f-54a8-ab99-3632a7ecca74,Active,Duplicate: 01t08000008qhaeAAA
9df86fea-1543-5bf1-a83a-f8a0e10c952c,Active,"RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.

OPS budget € 200 / 0,85 = 235"
58e04b86-fae6-5bae-809a-c5f9533dd1d2,Active,Producten op de website zijn goedkoper dan in DESQ
9272b5b4-fae2-5a75-8676-830aebd9239b,Active,LP 17072018 RC + VONQ = CHF 580
b5afa4eb-08e6-5f1a-8f56-fe46eb916fa4,Active,19112019 LT: Blacklist ovv RvR tot issues met plaatsingen zijn opgelost.
bab7b416-7b79-5e42-8c09-f241a594059f,Active,"27/3 GD: onderhandelingen stuk, ze willen tarieven fors omhoog"
c28004ee-f9ac-521c-8ba5-d5a4aec9bdf5,Active,"RVR 26-11-2020: Plaatsen gaat nog neit lekker via IGB en EXENZO dus het produkt gaat even uit.
LT: 31-05-2019 - Vanaf 1 juni gaat het plaatsen nog steeds via EXENZO , echter de inkoop en prijsafspraken qua PA, gaan via Souad."
84713245-cb6c-5ed3-aef6-ecbfb882ee1e,Active,19112019 LT: Blacklist ovv RvR tot issues met plaatsingen zijn opgelost.
f420c687-1a3c-5256-870f-b93ab9325b15,Active,Jobs need to be delivered in Dutch.
af7b7ec0-71fb-579f-bc08-6a7123553a55,Active,RVR 18-05-2021: Unfortunately we have to blacklist https://www.culturele-vacatures.nl/ Because they do not want to use  our redirection URL in the job postings. They believe it is not very userfriendly for their candidates.
4b782b98-0fde-5881-b141-0b9b13bf7d93,Active,21022020 LT: Blacklist ivm overzetting product naar B2B Vakmedianet - nieuw DESQ ID: 3811
4c4cb7ad-9498-51fc-ac2a-d2e0c0914afc,Active,"SF 22-04-21 blacklisted, cause this product was not included to the new PA"
2327683a-0cf4-58ff-8a27-e9f180868122,Active,LT 30.04.2019: Wordt binnenkort overgenomen door VakMediaNet
573dbcea-0273-5317-a36a-a51b771101ea,Active,LT: 09-05-2019: Premium ovv JdK ondanks verhoogde RC - toch oude VONQ-prijs hanteren
8a4eadbb-0422-524c-a9ca-e5990c74c938,Active,"10-05-2021 RVR: Joren and Tycho requested a new listprice for this product, in order to be attractive for Manatal (MAPI Partner).

LP 16/5/18: 299 $ = 260 â‚¬"
0db004fb-eb44-5c27-b47b-e4e40d6c541d,Active,No RC to be found
dd7f2f7b-79ec-5fe0-992b-04249360889c,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
49548f97-68f4-50af-848f-3fd533e442a2,Active,No RC to be found
eee793dc-ec9a-5087-9bbc-482cf917715b,Active,21012020 LT: Contract is niet verlengd
bcdeed3b-89cf-514a-87fe-d48017f48011,Active,15022019 RVR: Let wel: we mogen van Joyce Scriemer niet voor alle klanten plaatsen. Als zij zelf een klant hebben mogen wij niet namans die klant plaatsen.
cd2fb25a-e800-5ee9-8a03-024a4ec88952,Active,21072020 Geen vacatures te vinden
1db1d320-4230-566d-bfff-4ba7c0d0f1af,Active,Blacklisted until we have finalized new pricing agreements and determined what the product consists of.
af6d145d-299e-5cf2-b15e-2b170325cb3e,Active,LT: 04-06-2019 Alleen beschikbaar voor Shell - in overleg met RvR - mag niet in JMP!
70a77a58-6c55-53b4-8bf6-91847f89ad3d,Active,"27-05-2021 Tristan de Kooker: eRecruiter has confirmed if we can reduce the listprice of this product, their salesteam will push it and they will pin those products to the top of their list."
fe2f6da3-89aa-5e75-8d62-714516e4ce06,Active,"LT 11-04/2019 RC: USD 495,00"
cc0f3097-3d04-59d8-9f66-0cbb2fbc63ed,Active,"LT 11-04-2019 RC: USD 495,00"
d1424729-b226-5991-af72-109d9855550d,Active,LP 03072018 RC NOK 6400 + Inkoop NOK 5440 (Dagkoers + 5%)
90a444b8-eba5-5ed8-855a-947c5f9f2af6,Active,"20200716 LT: Gigajob.de is gestopt met de website, en verwijst door naar Indeed."
eaea9418-f67b-5f7c-9c26-4deb747f0a8e,Active,LT: 13112019: RC = 490 Zloty; Inkoop: 345 Zloty
d6b5d9eb-4813-5930-9825-839c0ffd6cec,Active,"RVR 02-06-2021: Inactivated, because YourCareerGroup / Stepstone said it will be closed in mid July 2021."
89f032c2-59f4-530a-b702-b61cb0aff283,Active,"LP 13072018 RC USD 449,00, VONQ 449-15% = USD 381,65"
a16126b9-6f11-5b50-bf3f-9b7a0b0e3fe3,Active,09062020 LT: Product uit iov leverancier - geen contract meer
5f740f44-06f1-5fdc-93e8-470c17a56b01,Active,"LP 14062018 Dit product is Premium, ook al is de inkoopprijs hoger dan de RC we willen deze NIET boven RC verkopen"
1105cf17-10b2-5ba0-95de-78b4704721a9,Active,https://recruiters.electronicsweekly.com/pricing/
0f4e3a78-4977-5cc7-937b-661c84466348,Active,19112019 LT: Blacklist ovv RvR tot issues met plaatsingen zijn opgelost.
ce8a61da-10e3-5091-9893-77882fe5c99e,Active,ratecard is EUR 410/ 300 pond (30 dagen incl 7 dagen refresh)
a028fb53-8a50-5e1e-877e-02ac348574a0,Active,"LT 08112019: RC: $560,- Purchase: $408,-"
ff4098c5-0e94-525a-ba44-5f2a615e24f7,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
6f77c0e6-294e-5f6c-826e-a565e4e76c58,Active,"27-05-2021 Tristan de Kooker: eRecruiter has confirmed if we can reduce the listprice of this product, their salesteam will push it and they will pin those products to the top of their list."
cc9da5f1-6563-54a7-9393-5b6e59ae8ca1,Active,Â£550 + VAT (for 2 slots)
f8e79e88-b643-55bc-a07c-1b5606a57f12,Active,17022020 LT: Product bestaat niet meer - vervangen door 3733
573899d4-14bd-5c3f-921d-f9b3a2fa4a71,Active,"19122019 LT: RC: SEK 3800,-"
ad9ceddd-ee9c-5fef-9370-d007a40b4587,Active,"Check met leverancier RC Premium is €600,- duurder dan contract"
7e86b8c7-01ed-5f98-bbf3-03e6d1c11113,Active,No RC to be found
0c4a1f30-8ef7-5c76-a81a-e97217bf75d6,Active,No RC to be found
c2e6cb5d-97ee-5e6c-aeb1-b6f1e787e73b,Active,RVR 06-11-2020: Nobody is answering our emails or calls. Their phone number sees to be out of order as well.
6d205e01-6bd4-5a67-bde5-6851370ce84a,Active,03122019 LT: Blacklist - credits zijn op.
e128df07-3db2-5ad3-a968-d51134d57dd4,Active,LT 21-08-2019: Site doet het niet
339ca774-3dce-5470-9fd4-df542f115cf6,Active,17022020 LT: Voorraad ingekocht bij Vivastreet rechstreeks - nieuw DesqID 3729
82906079-7402-5ccf-bc0b-8f084346cef4,Active,"LT 21-08-2019: RC = GBP 99,-"
896edfa1-a09a-56c3-b950-0838871a466c,Active,LT 11-11-2019: Blacklist The Network heeft zijn samenwerking met Infoempleo in Spanje op stop gezet - Vervangend product is 379 Infojobs.net | Spain
ef7aa726-888c-5d12-87f0-81dc8c59c1f7,Active,RVR 10-05-2021: Markus from Stepstone mentioned: The partner in Sweden has changed from StepStone to blocket jobb. Therefore this product is being blacklisted for now.
2988aa5d-32e4-5e9e-b82e-6ec67b7784de,Active,"10-05-2021 RVR: Joren and Tycho requested a new listprice for this product, in order to be attractive for Manatal (MAPI Partner).

$1,00 = â‚¬0,8865"
3c76feb8-62cc-5ffc-885d-1c028f218ecf,Active,09062020 LT: blacklist iov Roderick - leverancier kan onze voorwaarden niet nakomen
a6bbc9e1-8873-55d1-8045-59f0b659977c,Active,09122019 LT: Site wordt niet meer aangeboden
9464081a-a528-571b-8419-11d34a703ac2,Active,"Eur credits per 7 nov 2014: 193,20 EUR"
2f6c0eca-ebe5-5a83-939a-d441352a3f1a,Active,Produkt niet op de site te vinden
4638f770-3ed3-53f9-bcd2-a9b2bff299e9,Active,No RC to be found
8e2d6e2d-f4c8-5121-8598-e994550f764b,Active,28022020 LT: Blacklisted omdat de manier van plaatsen is gewijzigd op een manier die niet door VONQ gedaan kan worden.
b1a1bb54-ddc6-5c21-af25-bc0e3a23f708,Active,LP 10/8 Tekst om website te beschrijven opgevraagd bij de website
b3de6f45-403e-5f6f-ae5a-b2486045acd9,Active,No RC to be found
e63e19cd-bf4b-5881-b82e-38306d55600a,Active,Ratecard en inkoopprijs = 299 USD
aca72612-f048-5a30-9e78-a5b54a8622cc,Active,Geen ratecard te vinden
c71e8d87-d004-5897-a717-7a9e4d1d6b77,Active,"LP 27082018 RC 60 Bulgarian Levs = â‚¬ 30,68 (factuur mei 2019)"
9653421a-3621-536d-a7a9-e8c81e5ea4d2,Active,No RC to be found
9d5e7d54-bd08-5bcb-ac67-210f76e0bfd0,Active,used when booking off expired credit
60d58d69-a9ab-50bc-bf27-f341a1303369,Active,kick back fees for partners on portfolio products
91047e4b-e828-5fd2-b75c-ec38301c4708,Active,"09-10-2020 Dasjeffy Bendter: Hey Roderick,
Het is niet meer mogelijk om vacatures te plaatse op Viadeo. De supplier raadt APEC aan als substitute.
De prijs is het zelfde. Euro 129,-
Wil je het product Blacklisten of wijzigen? Thanks a lot,"
73b7f322-694a-5768-9fca-909cff760e97,Active,No RC to be found
964e1be8-da4a-50d8-81cc-00aa6a97e671,Active,This product will be activated until further notice.
f3d22300-a5ec-5025-b6f2-99d94db219c0,Active,This product will be activated until further notice.
9e0dc34b-00f7-5590-b235-32b03ce86af5,Active,LP 05122018 Credits zijn verlopen en dit product is per direct tropisch
f5670525-cc73-5ab3-9b24-c877e5b65706,Active,LP 05122018 Credits zijn verlopen en dit product is per direct tropisch
47778d5d-d8b2-57db-a911-322b1ba615bf,Active,"RVR 11-02-2021: Totaljobs doesnt allow VONQ to publish on behalf of all of its customers. If Totaljojbs already serves or has served a client direct;ly, we are not allpowed to deliver job son their behalf."
1ed62738-387e-5dba-a375-fe338c956065,Active,"10-05-2021 RVR: Joren and Tycho requested a new listprice for this product, in order to be attractive for Manatal (MAPI Partner)."
60077064-5d22-524f-8d3f-5951e1fbcf4d,Active,Ratecard niet te vinden.
61d9f291-a048-5faf-82f1-862f5f9594eb,Active,07112019 LT: Blacklist - samenwerking met Stepstone/The Network is gestopt
f95f65f3-2616-541f-9b0b-7338ad42513d,Active,JDK 21-12-2020: Disabled because to many documents are required to advertise there on behalf of customers.
5759fef5-3266-563e-a1da-a052720646e8,Active,Ratecard niet te vinden.
82bf9097-eb96-50b5-a043-3b32aff35a86,Active,11072019 LT: nieuw contract Navingo: Behalve Maritieme vacaturebank. Die valt ook onder Navingo maar mag dus niet worden getoond aan klanten.
e07ea21a-435f-58b9-9fb7-5161f474d40a,Active,"LP 08012019 Overgang naar nieuwe site Carriere.nu gaat niet goed, totdat alle problemen zijn opgelost zijn alle websites van Vakmedianet BL"
f2c3af33-5517-504c-b0c2-547eac61215a,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
2ed9e6ac-3525-58b9-9a73-37fb01e94566,Active,Geen ratecard te vinden
9fdb4504-4dad-5a4c-85aa-5b74c5015981,Active,Geen ratecard te vinden
10da594e-1fa0-543b-9e00-71c6b97d9f32,Active,Geen ratecard te vinden
f90a34f1-8b07-54e3-8cad-5cb204f16982,Active,LP 20/12 RV op basis van tegenvallende resultaten
4d56b406-694a-5c95-9343-85e915f04146,Active,Geen ratecard te vinden
1cb602f6-6bb8-57cb-8e8e-5b57ffca84be,Active,Geen ratecard te vinden
a79fb71a-89cc-585a-a217-e305f78de3ca,Active,Geen ratecard te vinden
f1b0e2cb-cd41-58c7-9b10-61d6f07627dd,Active,Geen ratecard te vinden
db0947a6-a3cd-5517-a3a0-6d402a31b9d9,Active,Geen ratecard te vinden
be4872e0-4162-55ea-9e33-5057bb104d89,Active,Geen ratecard te vinden
775f0746-47ca-5cda-b3ce-98620b830f3a,Active,Geen ratecard te vinden
8f044532-2ba9-53bf-942d-bbfe867992ba,Active,Geen ratecard te vinden
03c71d22-9199-5d75-9f47-d172a8b03a9b,Active,Geen ratecard te vinden
c775ff93-cc83-5d64-9ed5-d83c54df3d16,Active,Geen ratecard te vinden
3f045b3e-cd92-5987-912b-84d5a3cfdf89,Active,Geen ratecard te vinden
7cd303ce-5ef4-5fc0-9d76-8f4c0d049ce8,Active,LP 20/12 BL op verzoek RV op basis van tegenvallende resultaten
7ebf3b7d-f6bf-5e44-a1af-440bc063b74c,Active,"RVR 18-06-2021: Kristian Kopp from Aktor just replied on Shirley's request to post a job on Carriereonline that they can not post on this jobboard anymore.

No RC to be found"
71e91b09-7d2b-51f4-af3c-fd5d5db7c923,Active,"RVR 07-08-2020: website doet het niet meer..

LT 21-08-2019: 15 plaatsingen gratis per jaar"
261a04dc-400a-5850-9cb9-90039cd0faa7,Active,No RC to be found
9a9559a2-fa95-5ba1-8855-880afba14d9b,Active,"LT 21-08-2019: RC = CHF 590,-"
c17ce944-54d4-5916-a925-d032e198c5fd,Active,No RC to be found
ee807c83-e02d-5410-bb02-6b690a100150,Active,LP 04122018 Created by Christian for Decathlon
9a7caef3-0848-527a-9ba1-d4e353fdd3b6,Active,"Inkoopprijs: OPS budget € 150,-"
ad3921ea-55e5-5e8f-b5ff-b8e890f19104,Active,"Inkoopprijs: OPS budget € 150,-"
7c3f0cfa-28f0-5c32-a967-36aa6cbf9659,Active,LP 30082018 Aangemaakt voor Pablo puur om de servicefee te kunnen berekenen in het JMP
5b96a71a-683e-56fd-b0fe-a3d78f3bf9b1,Active,"Inkoopprijs: OPS budget € 150,-"
f1b51a68-a764-5962-baa5-1f5a27adc2b7,Active,"25-09-2020 Königsteiner: ​I'm sorry, but this portal also belongs to JOBSnrw.de now just like niederrheinjobs.de a while back and can therefor no longer be selected as ruhrgebietjobs.de."
b9d657d2-da07-597e-b65a-183ab7c199aa,Active,"Inkoopprijs: OPS budget € 150,-"
bb278e09-bb07-55d6-82e1-ab0f05738cd4,Active,"09-12-2020 RVR: According to Geraldine the posting process has been altered. We need to make new agreemnts apparaently with LeBonCoin. Which is weird because on their website the Argus Group is still mentioned. Geraldine doesnt speak english, sio I ahve asked Ricardo to pick this up. I put this product on Blacklsit in the meantime.


No RC to be found"
d622ac3d-b016-5e83-9708-3110bd470583,Active,"Inkoopprijs: OPS budget € 150,-"
ecdcd06e-f016-5c36-b4c9-2dad386de88e,Active,No RC to be found
0328d972-c8c5-58c1-8e4e-0f0a7ec343d5,Active,Joren: Premium vanuit Aktor
1e5010b9-341d-5f82-af80-ab6d98e0c578,Active,RVR: 29/11/2018: ivm Aktor weer aan gezet. LP 14/6/17 Opschoningsactie Tropische sites
4e991603-e016-5043-b33d-b5843acd55b3,Active,"13122019 LT: Blacklist because Truffls.com works like Tinder, the candidate response is being managed in their backend."
16a18d63-5f93-52c0-8d73-dfcf3fd3f6fa,Active,No RC to be found
733856d6-f7a6-571a-8841-0309580bcce8,Active,No RC to be found
34a574f1-79af-56d2-815f-d203c492bc91,Active,No RC to be found
5021d1fb-05d4-5f5c-9f82-0079655416ef,Active,zie voor inkoopprijzen de Wiki
fcef8d91-8d32-5861-9879-fa921fdacfe2,Active,"note: prijs is voor ENG/FRA/DUI/SPA, inkoopprijs bij andere taal is 130 eur"
0fac9123-6c55-5697-9d70-d837e869f713,Active,20022020 LT: Blacklist ovv Roderick en Farshin - vervangartikel is Social Media Booster Facebook (2489)
138e92bd-d2a9-5696-a9e1-65d40cd840c7,Active,"21-05-2021 RVR: Pricing overruled on request by Christian van Stiphoudt en Lukas Kischka. Because the list price is now over ratecard. (€1003,-) DHL seems to be an important player for Jobvector and they complained about the pricing."
142036b7-9567-54d8-8822-083d25a53b6c,Active,"Nevi.nl is being disabled, they have decided that jobpostings are no longer part of their strategy. A good alternative is inkoopbanen.nl (owned by VakMedianet)"
8cd6d998-2bb5-540f-8914-a3c54e4a9c73,Active,"19122019 LT: RC GBP 120,-"
ec4b030c-1015-590e-8349-59171a99361c,Active,LT: 24-06-2019 Blacklist in overleg met Alexander Boes - Project Cleanup Social products
e95bf4aa-3149-5d5f-9426-0835db28f887,Active,Geen ratecard te vinden
96fd7df5-68f0-5bab-a7d9-c2eab0495c2b,Active,Geen ratecard te vinden
a074f69a-253d-5e93-8364-cb30d2dcca12,Active,Geen ratecard te vinden
4774b632-74cb-5552-80e4-3e440a442009,Active,Geen ratecard te vinden
fe11668c-c50c-5ab2-a710-3f72410e3b1f,Active,Geen ratecard te vinden
6906edea-9436-561a-b318-35b529cebc2e,Active,Geen ratecard te vinden
425d3776-af15-5038-ae2b-2fe2644c6a5c,Active,Disabled
f5862cff-205e-5f7f-9981-8732c69c726c,Active,Geen ratecard te vinden
628d6187-93cf-5c5a-aed6-220b11a3c44f,Active,No RC to be found
f1036296-bc24-5655-a2fa-75fa96bdb95e,Active,Geen ratecard te vinden
0b35eaab-dcab-58b7-b95a-25197ea1eb09,Active,Geen ratecard te vinden
37169be9-3cf3-5d7b-b164-86f5b9b731d5,Active,LP 20/12 BL op verzoek RV op basis van tegenvallende resultaten
aebcf1da-e5d4-585f-a1c4-3fb9fe46c3af,Active,No RC to be found
bf735b04-355f-550c-b624-8161e4548d80,Active,No RC to be found
1d610b15-0fb0-5c98-b048-c99f95fa33fa,Active,Geen ratecard te vinden
749690f8-d7cf-5f3f-bad2-46a4ef662f1d,Active,Geen ratecard te vinden
eb325710-4a7e-50aa-af98-db4a7451a021,Active,Geen ratecard te vinden
5a7262cc-3674-583c-92d6-bb598ed3e616,Active,Geen ratecard te vinden
a20aa729-b86d-5050-95b2-d22535d254c0,Active,No RC to be found
abc1cbcf-ca2d-5521-acd0-c60eb7f56880,Active,No RC to be found
360013a1-2d22-59c6-9826-f9615b3ade08,Active,USD 69 = â‚¬ 61
3d8c7d80-9b70-5d88-99e8-9e322709785d,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
abc728ea-8c07-564d-b014-29ebdb11fce4,Active,"LP 27092018 Om met URL te plaatsen moeten we 2 credits gebruiken, zie mail in procurement box"
3edd5ff2-5864-57c9-91f2-32b229ea2b8b,Active,They dont answer to emails and the phone doesnt work anymore. several numbers are not being picked up.
f9f4acc0-1a8a-5026-bd03-362aa7d50c47,Active,"28112019 LT: ovv RvR: Het produkt ""verlängerung"" moet nog even worden geblacklist. Königsteiner gaat even kijken of zij deze af kunnen nemen bij Jobware."
fea7c740-08e8-5280-8d8c-c0833a6cfff4,Active,No RC to be found
504e3680-a365-5846-aa27-8ea2d298caeb,Active,"Inkoopprijs: OPS budget € 250,-"
6bb90391-1d5d-5fe8-9e32-efb03da021dd,Active,RVR 22-06-2021: Their website doesnt seem to be live so I disabled it.
baeb32c5-5d1e-531f-ba12-16128cb01db5,Active,No RC to be found
ac0d77ea-51aa-5488-a9e1-b655ee535c46,Active,LT: 24-06-2019 Blacklist in overleg met Alexander Boes - Project Cleanup Social products
eb3ccb3b-6d49-5376-b193-1744c74f23e7,Active,Only vacancies with a salary range above £45k
0e73a725-3313-5607-b48b-b748f389d410,Active,Only vacancies with a salary range above €60k
a7ed4fc6-fefb-5347-889a-5e682136f58b,Active,Only vacancies with a salary range above $100k
c63c9fe7-552e-551f-9f0e-489881933e12,Active,Only vacancies with a salary range above €45k
573b0f7e-15d7-5044-b84c-e87e5af3b467,Active,Only vacancies with a salary range above €35k
bb7e9e5a-7d06-5d40-a787-7302cd6693d5,Active,Only vacancies with a salary range above 35K
9d2a65e0-028c-5198-b276-adc1d94153d1,Active,Only vacancies in a salary range above €50K
b25e8d77-2b43-52ae-a878-f2a8ac08a874,Active,Only vacancies with a salary range above CHF 100K
b8c9934e-231a-5492-849a-0d4a820ce4e4,Active,Only jobpostings above 60k
49006dcf-0b20-54c1-9ea3-e237c90d21a2,Active,"Only vacancies with a salary range above €60k

30-11-2020 RVR: blacklisted because Experteer.com is dvided between: eu.experteer.com and us.experteer.com.. They can not be clear about which caniddates it reaches. 
eu.experteer.com is supposedly also for the EU. But Similarweb shows that that domain only attracts American candidates. Therefore the product is unreliable."
a5f3f1dc-a36e-5588-abcd-d5ed09588d74,Active,LT 31-05-2019: Exenzo biedt dit kanaal niet meer aan.
5778c8d2-8ec9-561c-8ad4-d2f8aa396bd4,Active,"10-05-2021 RVR: Joren and Tycho requested a new listprice for this product, in order to be attractive for Manatal (MAPI Partner).

29112019 LT: RC= $220,-"
b12e6101-5174-526d-8edf-e746edd80b11,Active,pilot 3 mnd: 6 mei - 5 augustus
88e53f3b-282b-5da5-b071-1ddef8bd9450,Active,27032020 LT: Blacklist - er is in het nieuwe contract mee 1 product van Nederland Vacature opgenomen
6d89f999-95c3-5db0-9061-0f6f515d7059,Active,16122019 LT: Product wordt niet meer aangeboden in het nieuwe contract
c7deb54d-aa13-5e59-97ed-6524d8fa42d9,Active,"LR 28-04-21 Activated+not active in JMP. Customer placed order for this product and Ops could not process order.

EH 26-04-21 Jobboard was replaced with Euroclimatejobs.com"
7dfcbedb-6f95-5fb8-9785-69e7ebc3da0a,Active,Mail gestuurd naar s-a@lmu.de waar ik het huidige produkt en de prijzen kan vinden
cc4587c5-f457-5277-ac14-adfd1fa84934,Active,03-06-21 SF Blacklisted for not meeting our SLA (see chatter).
517ae5e6-4382-52e2-8029-2126b4722c0b,Active,"26-05-21 SF Blacklisted, because their invoice doesn't match our data and they ignore my eMails to make a proper PA."
b26831a0-ae95-5bd1-9d22-e626dbd89600,Active,Check prijsstelling
8d6a427d-8af4-5b31-ac69-37c7daea7fa3,Active,"31-03-21: SF: Blacklisted, active product: https://vonq.lightning.force.com/lightning/r/Product2/01t0Y000008lln9QAA/view"
2ecb139c-73b7-5323-a3da-930cc08180b0,Active,No RC to be found
4f45bb4f-7055-5c8d-bdea-88076fbf05af,Active,Geen ratecard te vinden
3edd4563-6fc8-5e6a-b841-8f174594c45b,Active,Geen ratecard te vinden
8bb8f909-2651-570c-a01c-55e4e657bcaa,Active,No RC to be found
a5ed199f-1d4d-54a0-8cb1-38deebe82d03,Active,No RC to be found
0efb09bc-074e-5d5c-a485-a126a9a0fddd,Active,No RC to be found
191623ff-c0f6-5410-a950-ef166bb3fe83,Active,No RC to be found
d48a8f40-b631-5c42-a18a-2b43a80372ef,Active,No RC to be found
0eebc8f1-a884-5490-b3c8-f72398565cdf,Active,No RC to be found
1fb27ac1-111f-5a9c-9bdd-4980c7a7bf39,Active,No RC to be found
ff4924e2-d2b8-5d8f-9615-a9f70cee138e,Active,No RC to be found
1dc1085d-c51c-504b-bdfc-2df5b5cb4cb2,Active,No RC to be found
13828687-cd42-52bc-bd37-6d772ef6c5a3,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
dc4a2dbf-0998-5e95-a97d-ea501b51769d,Active,No RC to be found
31b36d55-b1a3-558b-9ce6-335ab5358378,Active,No RC to be found
5c282bec-aef3-5df5-abb7-e6136ec116e7,Active,20072020 LT: This product is no longer offered
c5ff8ffa-905d-5ac6-ab72-e7eeedeced04,Active,No RC to be found
1a8725f1-be0b-520c-81b4-7f6e5f6dad84,Active,"10-05-2021 RVR: Joren and Tycho requested a new listprice for this product, in order to be attractive for Manatal (MAPI Partner).


LP 18012019 RC 395 USD, Inkoop USD 335,75"
cef72646-a51c-546d-8858-6b00b9208a6c,Active,RVR 31-05-2021: Arno Schäfer requested a 5% listprice increase on this product.
d47a021d-7599-5a97-83f1-b239701779de,Active,Created by Christian v.St. for BNP
56daa087-608c-52a3-bb75-6cc8db778d14,Active,No RC to be found
7f811fc8-7f81-523d-aa10-205c5e9661df,Active,Geen ratecard te vinden
8c9ed715-e0d3-5ca6-9d0e-08889db63020,Active,"Inkoop 1.995 Deense Kronen, nog geen inkoopprijs, indien vaker inzetten is een prijs per 5,10 of 25 credits voorraad aantrekkelijk. Betalen vooraf per CC"
3cbfda3c-b7e5-5640-95ef-18c4c8deca54,Active,Geen ratecard te vinden
64d2564d-1672-5b5e-975f-1468f8701dfb,Active,28012020 LT: Disabled - product wordt niet meer verkocht.
03a8bea6-77a8-5fe7-b4a3-39c4fe96a695,Active,Geen ratecard te vinden
c37b78d7-4590-513a-b598-df6101258d69,Active,SF 20-04-21 Blacklisted on Renata's request. They do not offer job posting any more.
839e5304-9f1f-57ed-9c8d-01ac25643311,Active,https://www.seedquest.com/jobs.php?do=signup&type=job
b659fda3-4767-5eb5-9252-9402fe840df7,Active,9 dec: niet meer via monster
17b44926-018b-5695-8900-9448cf132c67,Active,9 dec: niet meer via monster
1c579ec2-4180-52d8-8304-c25ab3aaa070,Active,9 dec: niet meer via monster
8d822677-797a-54f3-8cb5-5be694e75204,Active,Site verwijst door naar https://www.abdijvanegmond.nl/
813a38af-5ff4-5396-bb19-7d86f5a788c5,Active,No RC to be found
9b8c9a02-7b9b-532f-b10c-e02c0f02acb5,Active,No RC to be found
9c78ef2f-8172-5225-bc9c-f77accd7cfad,Active,No RC to be found
fa4b76e5-49ae-58fb-890c-c30c5531d877,Active,No RC to be found
9449e1b6-4432-5638-b80d-663a6cf52c01,Active,No RC to be found
72a694cf-4f08-560e-98b9-f5d6fc1718de,Active,No RC to be found
90f5bea8-653f-5335-94b6-a62cfd778506,Active,23012020 LT: Blacklist ovv Roderick omdat er geen vacatures op de website staan
30a44c68-b989-5093-852f-2949b5acc906,Active,"LP 15012019 op verzoek van Lena / Shirley gecreeerd, deze vertaling worden door VONQ DE uitgevoerd"
15fbcbb6-c9e6-5ea6-8880-9dca5357f7d2,Active,"LP 15012019 op verzoek van Lena / Shirley gecreeerd, deze vertaling worden door VONQ DE uitgevoerd"
24a3fe61-c164-5ebe-9b1f-063998cccc46,Active,Created by Christian v.St. for BNP
5def04cc-e1f1-54e9-9150-1e10fbd3168b,Active,Op de site staat dat er alleen een combi van Online en print mogelijk
6c6872c0-086c-5bc2-9831-cf2db44ca508,Active,Op de site staat dat er alleen een combi van Online en print mogelijk
08dbe35f-3caa-5e39-9bdd-f949dca114d1,Active,Kan geen (online) vacatures vinden. In de mediakaart ook alleen maar offline advertentie mogelijkheden
21fee404-cf68-5ab4-b192-ffc1a2c26e92,Active,No RC to be found
4d132b4a-1be9-51f5-ac5f-710ba0980ee2,Active,07042020 LT: Leverancier stopt met deze site ivm capaciteitsproblemen
c42e02cd-4e4e-5cd8-a57c-f03833dd64f6,Active,JDK: Feb 23 2021: JobTeaser can't facilitate partnership due to budget cuts. Check in Q4 2021 again.
30610e1c-156f-55c3-b259-4836fa1bfcaf,Active,JDK: Feb 23 2021: JobTeaser can't facilitate partnership due to budget cuts. Check in Q4 2021 again.
